[Mon Apr 06 11:14:39.100806 2020] [php7:notice] [pid 28816] [client 66.249.69.181:46484] PHP Notice:  Undefined index: safety_footnote in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 118
[Mon Apr 06 11:14:39.100813 2020] [php7:notice] [pid 28816] [client 66.249.69.181:46484] PHP Notice:  Undefined index: readmission_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 120
[Mon Apr 06 11:14:39.100818 2020] [php7:notice] [pid 28816] [client 66.249.69.181:46484] PHP Notice:  Undefined index: patient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 124
[Mon Apr 06 11:14:39.100844 2020] [php7:notice] [pid 28816] [client 66.249.69.181:46484] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 128
[Mon Apr 06 11:14:39.100855 2020] [php7:notice] [pid 28816] [client 66.249.69.181:46484] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 132
[Mon Apr 06 11:14:39.100939 2020] [php7:notice] [pid 28816] [client 66.249.69.181:46484] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 136
[Mon Apr 06 11:14:46.995323 2020] [php7:notice] [pid 28811] [client 66.249.69.181:46486] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 51
[Mon Apr 06 11:14:55.088968 2020] [php7:notice] [pid 28812] [client 66.249.69.171:46488] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 51
[Mon Apr 06 11:15:04.048534 2020] [php7:notice] [pid 28815] [client 66.249.69.173:46494] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 51
[Mon Apr 06 11:22:30.025296 2020] [php7:notice] [pid 28816] [client 66.249.69.175:46500] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 116
[Mon Apr 06 11:23:08.717426 2020] [php7:notice] [pid 28811] [client 66.249.69.173:46502] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 116
[Mon Apr 06 11:24:18.642968 2020] [php7:notice] [pid 28812] [client 66.249.69.173:46504] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 116
[Mon Apr 06 11:24:48.263487 2020] [php7:notice] [pid 28813] [client 66.249.69.173:46506] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 116
[Mon Apr 06 11:27:14.830352 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46512] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 116, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:28:27.016908 2020] [php7:notice] [pid 28816] [client 46.37.215.223:46514] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 116, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:28:58.445685 2020] [php7:notice] [pid 28815] [client 149.154.161.5:46522] PHP Notice:  Undefined index: state in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 85
[Mon Apr 06 11:28:58.445729 2020] [php7:notice] [pid 28815] [client 149.154.161.5:46522] PHP Notice:  Undefined index: county in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 86
[Mon Apr 06 11:28:58.445735 2020] [php7:notice] [pid 28815] [client 149.154.161.5:46522] PHP Notice:  Undefined index: city in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 86
[Mon Apr 06 11:29:21.654526 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46544] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 116, referer: http://meddir.xyz/pharmacy_p.php?county=ANCHORAGE&state=AK&city=ANCHORAGE
